"MADRID","MADRID","MADRID","28031","CARRETERA M-203 KM. 0,28","I","-3.597667","40.38025","20/11/2021 00:00","1.559","","","1.709","","1.449","1.529","","","","","","","","REPSOL","No Low cost","P","OM","L-D: 06:00-22:00","L-D: 06:00-22:00 (A)"
"MADRID","GETAFE","GETAFE","28903","CARRETERA MADRID - CADIZ KM. 12,5","I","-3.692417","40.315194","22/11/2021 00:00","1.604","","","1.736","","1.439","1.459","","","","","","","","CEPSA","No Low cost","P","OM","L-V: 06:00-23:59; S-D: 06:00-22:00","L-V: 06:00-23:59 (A); S-D: 06:00-22:00 (A)"
"ALMERÍA","EJIDO (EL)","EJIDO (EL)","04700","RAMBLA BERNAL, 19","I","-2.727306","36.797944","22/11/2021 10:33","","","","","","1.319","","","","","","","","","TRANSPORTES BEARCA S.L.","Low Cost","P","dm","L-V: 09:00-13:00 y 16:00-19:00","L-V: 09:00-13:00 (A), 16:00-19:00 (A)"
"LUGO","LUGO","LUGO","27002","CALLE SAN ROQUE, 90","D","-7.549944","43.002583","22/11/2021 11:05","1.579","","","","","1.449","1.499","","","","","","","","REPSOL","No Low cost","P","dm","L-D: 07:00-23:00","L-S: 08:00-18:00 (A)"
"CORUÑA (A)","CURTIS","CURTIS","15310","CARRERA NACIONAL 634 PK 666+580, 8","D","-8.036278","43.134167","22/11/2021 10:48","1.509","","","","","1.409","1.429","0.999","","","","","","","VALCARCE - E.S. TISCO","Low Cost","P","dm","L-D: 07:00-23:00","L-D: 07:00-23:00 (P)"
"VALENCIA / VALÈNCIA","MANISES","MANISES","46940","AVENIDA MAS DE L'OLI, 8","D","-0.47825","39.496444","19/11/2021 16:00","1.419","","","","","1.319","","","","","","","","","PETROPRIX","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"PONTEVEDRA","ARBO","ARBO","36430","CR PO-400, 18","I","-8.322459","42.105431","22/11/2021 09:25","1.516","","","1.646","","1.398","1.468","","","","","","","","CAMPSA","No Low cost","P","dm","L: 07:00-23:00","L: 07:00-23:00 (A)"
"TERUEL","AGUAVIVA","AGUAVIVA","44566","AVENIDA LA FUENTE,, S/N","N","-0.201611","40.824694","10/11/2021 11:39","1.539","","1.599","","","1.439","1.499","","","","","","","","E.S. AGUAVIVA","Low Cost","P","dm","L-V: 07:00-21:00","L-V: 07:00-21:00 (A)"
"CORUÑA (A)","SANTIAGO DE COMPOSTELA","SANTIAGO DE COMPOSTELA","15890","AVENIDA VIA LA CIERVA S/N, S/N","D","-8.526528","42.917833","16/11/2021 00:00","","","","","","","","","","","","","1.099","","NATURGY - SANTIAGO COMPOSTELA","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"VALLADOLID","VALLADOLID","VALLADOLID","47008","CALLE CONTINUACION ARCA REAL, 111","D","-4.72825","41.626889","22/11/2021 10:42","1.479","","","","","1.349","1.409","","","","","","","","DST","Low Cost","P","dm","L-V: 07:00-22:00; S-D: 08:00-22:00","L-V: 07:00-22:00 (P); S-D: 08:00-22:00 (P)"
"RIOJA (LA)","HARO","HARO","26200","AVENIDA LA RIOJA, 4","N","-2.851139","42.575222","22/11/2021 12:29","1.565","","","","","1.399","","","","","","","","","PETRONOR","No Low cost","P","dm","L-V: 07:00-21:00; S: 09:00-14:00","Sin datos"
"VALENCIA / VALÈNCIA","MANISES","MANISES","46940","AVINGUDA MAS DEL OLI, 180","N","-0.500194","39.505111","22/11/2021 10:22","1.549","","","1.699","","1.399","1.489","","","","","","","","BP","No Low cost","P","dm","L-D: 06:00-22:00","Sin datos"
"VALENCIA / VALÈNCIA","PUÇOL","PUÇOL","46530","CARRETERA N-340 KM. 18","N","-0.305","39.622417","22/11/2021 15:32","1.544","","","1.619","","1.405","1.481","","","","","","","","PUZOL","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"GIRONA","PLANES D'HOSTOLES (LES)","LES PLANES D'HOSTOLES","17172","CARRETERA CTRA. C-63 KM. KM 54,34","N","2.544889","42.053028","22/11/2021 12:15","1.589","","","1.709","","1.419","","","","","","","","","Q8","Low Cost","P","dm","L-D: 24H","Sin datos"
"JAÉN","RUS","RUS","23430","PARAJE VIRGEN DEL VAL, S/N","D","-3.475306","38.046972","22/11/2021 10:58","1.514","","","","","1.386","1.436","0.912","","","","","","","AGLA","Low Cost","P","dm","L-S: 06:30-20:00","L-S: 06:30-20:00 (A)"
"ALICANTE","ALICANTE/ALACANT","ALICANTE/ALACANT","03011","AVENIDA NOVELDA, 204","D","-0.498972","38.375972","19/11/2021 14:20","1.435","","","","","1.285","","","","","","","","","VCC ALICANTE ","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"PALMAS (LAS)","ANTIGUA","CALETA DE FUSTE","35610","CR  FV-2 P.K. 11 M.D. ( PUERTO DEL","D","-13.864722","28.387806","20/11/2021 00:00","1.205","","","1.335","","1.109","1.259","","","","","","","","REPSOL","No Low cost","P","OM","L-D: 06:00-22:00","L-D: 06:00-22:00 (A)"
"LEÓN","VILLANUEVA DE LAS MANZANAS","PALANQUINOS","24225","AUTOVIA CAMINO DE SANTIAGO KM. 9,5","D","-5.499333","42.451222","22/11/2021 10:59","1.519","","","","","1.419","","","","","","","","","VALCARCE","Low Cost","P","dm","L-V: 06:00-00:00; S: 06:00-22:00; D: 06:00-00:00","L-V: 06:00-00:00 (A); S: 06:00-22:00 (A); D: 06:00-00:00 (A)"
"CORUÑA (A)","CORUÑA (A)","CORUÑA (A)","15002","C/ PLAZA DEL PARQUE, S.N.","D","-8.398472","43.378917","20/11/2021 00:00","1.549","","","","","1.409","","","","","","","","","REPSOL","No Low cost","P","OM","L-S: 07:30-22:00; D: 09:00-15:00","L-S: 07:30-22:00 (P); D: 09:00-15:00 (P)"
"LEÓN","TURCIA","GAVILANES","24285","CARRETERA LA BAÑEZA-LA  MAGDALENA KM. 87,7","I","-5.889","42.515917","15/11/2021 18:44","1.465","","","","","1.345","","0.869","","","","","","","GASOLEOS CERECEDO S.L.U.","Low Cost","P","dm","L-S: 07:00-23:00; D: 08:00-23:00","L-S: 07:00-23:00 (A); D: 08:00-23:00 (A)"
"BARCELONA","VALLIRANA","LLEDONER (EL)","08759","CARRETERA N-340 KM. 1229,7","D","1.885472","41.390472","22/11/2021 15:25","1.519","","","1.569","","1.369","1.389","","","","","","","","NIEVES","Low Cost","P","dm","L-V: 05:00-23:00; S-D: 06:00-23:00","Sin datos"
"PONTEVEDRA","PONTEVEDRA","PINO BORA","36154","CARRETERA LA HERMIDA -MARCON KM. 3","D","-8.600306","42.422333","20/11/2021 00:00","1.519","","","1.629","","1.409","1.499","","","","","","","","REPSOL","No Low cost","P","OM","L-V: 07:00-22:30; S: 07:30-22:30; D: 09:30-22:00","L-V: 07:00-22:30 (P); S: 07:30-22:30 (P); D: 09:30-22:00 (P)"
"ASTURIAS","BOAL","BOAL","33720","CALLE ISIDORO FONTANA, S/N","D","-6.815833","43.431056","20/11/2021 00:00","1.535","","","","","1.389","1.439","1.041","","","","","","","REPSOL","No Low cost","P","OM","S-D: 24H","S-D: 24H (A)"
"SEVILLA","ALMENSILLA","ALMENSILLA","41111","CARRETERA SE-648 KM. 9,1","N","-6.093556","37.313778","15/11/2021 13:32","1.489","","","","","1.369","1.439","","","","","","","","PETROL&WATER","Low Cost","P","dm","L-D: 06:00-22:00","L-D: 06:00-22:00 (A)"
"GUADALAJARA","GUADALAJARA","GUADALAJARA","19004","CALLE FRANCISCO ARITIO, 140","D","-3.197417","40.627278","15/11/2021 21:35","1.479","","","","","1.339","","","","","","","","","ALAMEDA EXPRESS","Low Cost","P","dm","L-D: 24H","Sin datos"
"LUGO","CERVO","CERVO","27891","N-642 km 3,9","D","-7.421278","43.674861","20/11/2021 00:00","1.519","","","1.649","","1.419","1.469","","","","","0.869","","","REPSOL","No Low cost","P","OM","L-S: 07:00-22:30; D: 09:00-22:00","X: 15:00-22:30 (A)"
"CORUÑA (A)","NARÓN","NARON","15320","RUA LUIS SEOANE, 147","D","-8.196611","43.488944","22/11/2021 13:50","1.525","","","1.631","","1.379","","","","","","","","","CONFORT AUTO","Low Cost","P","dm","L-V: 08:00-21:00; S: 09:00-14:00","L-V: 08:00-21:00 (A); S: 09:00-14:00 (A)"
"BALEARS (ILLES)","SANT JOAN DE LABRITJA","SANT JOAN DE LABRITJA","07810","CARRETERA C-733 KM. 19,700","I","1.496222","39.070278","12/11/2021 08:24","1.629","","","1.789","","1.519","","0.999","","","","","","","REPSOL","No Low cost","P","dm","L-S: 07:00-22:00","L-S: 07:00-22:00 (A)"
"SANTA CRUZ DE TENERIFE","SANTA CRUZ DE TENERIFE","EL ROSARIO","38190","CARRETERA CARRETERA GENERAL DEL SUR KM. 9,2","N","-16.317","28.425417","22/11/2021 15:42","1.129","","","1.289","","1.099","1.219","","","","","","","","DISA EL CHORRILLO","No Low cost","P","OM","L-D: 06:00-22:00","L-V: 06:00-17:00 (P), 17:00-22:00 (A); S-D: 06:00-22:00 (A)"
"BARCELONA","HOSPITALET DE LLOBREGAT (L')","HOSPITALET DE LLOBREGAT (L')","08246","AUTOVIA CASTELLDEFELS KM. 2,7","D","2.11175","41.346472","22/11/2021 16:46","1.444","","","","","1.324","","","","","","","","","GALP","No Low cost","P","OM","L-D: 24H","L-D: 24H (D)"
"BURGOS","ARANDA DE DUERO","ARANDA DE DUERO","09400","AVENIDA LUIS MATEOS, 84","D","-3.705444","41.665194","19/11/2021 00:00","1.559","","","","","1.393","1.443","","","","","","","","CEPSA","No Low cost","P","dm","L-D: 06:00-22:00","L-D: 06:00-22:00 (A)"
"SEVILLA","SEVILLA","SEVILLA","41015","AVENIDA MEDINA Y GALNARES, 76","D","-5.980083","37.43075","15/11/2021 11:34","1.499","","","","","1.359","1.409","","","","","","","","ESTACION DE SERVICIO SAN JERONIMO","Low Cost","P","dm","L-V: 06:00-22:00; S: 07:00-22:00; D: 08:00-22:00","L-V: 06:00-22:00 (P); S: 07:00-16:00 (P), 16:00-22:00 (A); D: 08:00-16:00 (P), 16:00-22:00 (A)"
"CÓRDOBA","PUENTE GENIL","PUENTE GENIL","14500","CALLE LA PALMERA, 18","D","-4.763583","37.396833","15/11/2021 13:59","1.429","","","1.699","","1.299","1.369","","","","","","","","M3 PETROLEOS","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"MÁLAGA","ALHAURÍN EL GRANDE","ALHAURIN EL GRANDE","29120","CARRETERA CARTAMA KM. 1 KM. ","D","-4.679056","36.652889","19/11/2021 00:00","1.559","","","1.709","","1.399","1.469","","","","","","","","REPSOL","No Low cost","P","OM","L-D: 24H","L-D: 24H (A)"
"BURGOS","BRIVIESCA","BRIVIESCA","09240","AUTOPISTA AP-1 (MRG.IZDO.) KM. 35,5","I","-3.332083","42.528861","22/11/2021 15:00","1.594","","","1.726","","1.479","1.545","","","","","0.839","","","CEPSA","No Low cost","P","OM","L-D: 24H","L-D: 24H (A)"
"PALMAS (LAS)","MOGÁN","ARGUINEGUIN","35120","CARRETERA GENERAL DEL SUR KM. 67","N","-15.682167","27.760861","22/11/2021 14:59","1.179","","","1.299","","1.099","1.199","","","","","","","","BP ARGUINEGUIN","No Low cost","P","dm","L-D: 24H","L-D: 24H (A)"
"VALLADOLID","VALLADOLID","VALLADOLID","47008","CALLE BRONCE, S/N","N","-4.736333","41.6155","22/11/2021 00:00","","","","","","","","","","","","0.909","","","REPSOL BUTANO","No Low cost","P","dm","L-V: 07:00-21:00; S-D: 07:00-14:00","L-V: 07:00-21:00 (P); S-D: 07:00-14:00 (P)"
"BALEARS (ILLES)","ALAIOR","ALAIOR","07730","CALLE BALMES, 55","D","4.136528","39.931667","22/11/2021 00:01","1.599","","","","","1.489","","","","","","","","","CEPSA","No Low cost","P","dm","L: 07:00-22:00","L: 07:00-22:00 (A)"
"RIOJA (LA)","LOGROÑO","LOGROÑO","26006","POLIGONO LA PORTALADA III - CL VALSALADO M2 - P4, 1","D","-2.3975","42.455","22/11/2021 17:23","1.449","","","","","1.279","","","","","","","","","NORPETROL LA PORTALADA","Low Cost","P","dm","L-D: 24H","L-D: 00:00-05:30 (A), 05:30-23:59 (P)"
"ALICANTE","BIGASTRO","BIGASTRO","03380","CALLE DEL PROGRESO, 24","D","-0.884611","38.059056","15/11/2021 22:09","1.449","","","","","1.319","","","","","","","","","BIGASOIL","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"ALICANTE","MURO DE ALCOY","MURO DEL ALCOY","03830","AVENIDA PAIS VALENCIÀ, 40","I","-0.430667","38.781611","22/11/2021 10:13","1.469","","","","","1.339","","","","","","","","",".ES CARBURANTES","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"SEVILLA","LORA DEL RÍO","LORA DEL RIO","41440","CARRETERA LORA-CONSTANTINA KM. 72,659","N","-5.533778","37.661611","15/11/2021 13:00","1.539","","","","","1.409","","1.039","","","","","","","REPSOL","No Low cost","P","dm","L-D: 06:00-00:00","L-D: 06:00-23:59 (A)"
"ALICANTE","JACARILLA","JACARILLA","03310","CARRETERA JACARILLA-BENEJUZAR KM. 2,5","D","-0.859028","38.062972","22/11/2021 12:09","1.549","","","","","1.399","1.469","1.069","","","","","","","BP PETROBENE","No Low cost","P","dm","L-D: 24H","L-D: 24H (A)"
"ASTURIAS","RIBADEDEVA","COLOMBRES","33590","CARRETERA NACIONAL 634. KM. 78,8","D","-4.557444","43.381722","20/11/2021 00:00","1.499","","","","","1.379","1.429","0.994","","","","","","","PETRONOR","No Low cost","P","OM","L-D: 06:00-22:00","L-D: 06:00-22:00 (P)"
"ASTURIAS","OVIEDO","PANDO (EL)","33195","CARRETERA AS 242 KM. 1,600","N","-5.828639","43.34875","22/11/2021 11:03","1.569","","","1.729","","1.449","1.549","0.999","","","","","","","GALP","No Low cost","P","dm","L-D: 06:00-00:00","L-D: 06:00-00:00 (A)"
"GIRONA","PORTBOU","PORTBOU","17497","CARRETERA NACIONAL 260 KM. 1","I","3.165944","42.433694","11/11/2021 11:13","1.559","","","1.691","","1.419","1.485","","","","","","","","CEPSA","No Low cost","P","dm","L-S: 08:00-18:00; D: 09:00-14:00","L-S: 08:00-18:00 (A); D: 09:00-14:00 (A)"
"MADRID","MADRID","MADRID","28042","AVDA. DE LOGROÑO, 233","N","-3.587417","40.463778","22/11/2021 15:00","1.604","","","1.736","","1.485","1.505","","","","","","","","CEPSA","No Low cost","P","OM","L-D: 24H","L-D: 24H (A)"
"OURENSE","RAMIRÁS","RAMIRAS","32811","LUGAR SOUTO, 1","D","-8.044833","42.187444","22/11/2021 00:00","1.539","","","1.666","","1.425","1.481","1.039","","","","","","","CEPSA","No Low cost","P","dm","L-D: 07:00-22:00","L-D: 07:00-22:00 (P)"
"CÁCERES","TORNO (EL)","TORNO (EL)","10617","CARRETERA EL TORNO - CABEZABELLOSA KM. 0,800","I","-5.948556","40.134556","22/11/2021 09:51","","","","","","1.312","","0.849","","","","","","","SDAD COOP SAN LUCAS DEL TORNO","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"BARCELONA","MANRESA","MANRESA","08240","CARRER DOLORS, 19","N","1.837722","41.735944","15/11/2021 14:24","1.399","","","","","1.279","","","","","","","","","U.S. MANRESA -GAS-OILS ROVIRA-","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"BARCELONA","RUBÍ","RUBI","08191","CARRETERA RUBI A SANT CUGAT BP-1503 KM. 18,4","I","2.042083","41.484917","22/11/2021 11:26","1.499","","","1.718","","1.389","1.389","","","","","","","","JULIA-OIL","Low Cost","P","dm","L-D: 05:00-23:00","Sin datos"
"MADRID","VILLAREJO DE SALVANÉS","VILLAREJO DE SALVANES","28590","AUTOVIA A-3 KM. 49,3","I","-3.285472","40.167722","22/11/2021 15:00","1.554","","1.614","","","1.439","1.539","","","","","","","","CEPSA","No Low cost","P","OM","L-D: 24H","L-D: 24H (A)"
"ALBACETE","VILLARROBLEDO","VILLARROBLEDO","02600","AUTOVIA A-43 KM. 390","I","-2.708528","39.205194","22/11/2021 00:00","1.509","","","1.641","","1.399","1.465","","","","","","","","CEPSA","No Low cost","P","OM","L-D: 06:00-23:59","L-D: 06:00-23:59 (A)"
"CIUDAD REAL","MANZANARES","MANZANARES","13200","AUTOVIA A-4 KM. 167","I","-3.3735","39.023139","20/11/2021 00:00","1.529","","","","","1.429","1.489","","","","","","","","REPSOL","No Low cost","P","OM","L-D: 24H","L-D: 00:00-05:59 (A), 05:59-21:59 (P), 21:59-23:59 (A)"
"TARRAGONA","VANDELLÒS I L'HOSPITALET DE L'INFANT","HOSPITALET DE L'INFANT","43890","AUTOPISTA AP-7 (MRG.DCHO.) KM. 283","D","0.893722","40.985694","19/11/2021 12:00","1.629","","","1.769","","1.489","1.559","","","","","","","","ENI","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"MADRID","FUENLABRADA","FUENLABRADA","28944","CALLE ANETO, 1","D","-3.801806","40.279167","22/11/2021 17:49","1.417","","","","","1.297","","","","","","","","","BALLENOIL","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"BIZKAIA","ZAMUDIO","ZAMUDIO","48170","POLIGONO LA CRUZ P-2, 7","N","-2.851","43.276028","22/11/2021 09:20","1.449","","","","","1.319","","","","","","","","","Z2OIL","Low Cost","P","dm","L-V: 06:00-22:00; S-D: 08:30-20:30","L-V: 06:00-22:00 (A)"
"MÁLAGA","RONDA","RONDA","29400","AVDA. DE MALAGA, 22 (C-341 km 57,4)","I","-5.156528","36.747694","22/11/2021 15:00","1.579","","1.639","1.711","","1.409","1.529","1.089","","","","","","","CEPSA","No Low cost","P","OM","L-D: 06:00-22:00","L-D: 06:00-22:00 (A)"
"LUGO","BEGONTE","BEGONTE","27373","CARRETERA RABADE- VILLALBA KM. 9,8","D","-7.655694","43.212667","18/11/2021 23:00","1.399","","","1.569","","1.289","1.399","","","","","","","","PETROCASH FONTEFRIA","Low Cost","P","dm","L-V: 06:00-23:00; S-D: 07:00-23:00","L-V: 06:00-23:00 (P); S-D: 07:00-23:00 (P)"
"MADRID","PINTO","PINTO","28320","CALLE PABLO PICASSO, SN","N","-3.690444","40.239528","22/11/2021 10:02","1.467","","","1.618","","1.316","1.406","","","","","","","","E.LECLERC","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"BADAJOZ","FUENTE DEL MAESTRE","FUENTE DEL MAESTRE","06360","CARRETERA VILLALBA KM. 12","D","-6.445194","38.531028","13/11/2021 15:35","1.544","","","","","1.435","1.521","","","","","","","","CEPSA","No Low cost","P","dm","L-S: 07:00-21:00","L-S: 07:00-21:00 (A)"
"MURCIA","PLIEGO","PLIEGO","30176","DISEMINADO CARRETERA DE MULA, 4","D","-1.507139","37.995472","19/11/2021 17:53","1.394","","","","","1.258","","0.845","","","","","","","LA VEGA DE PLIEGO","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"BARCELONA","BARCELONA","BARCELONA","08030","CALLE SANT ADRIA, 81","D","2.201472","41.435833","22/11/2021 10:48","1.599","","","1.739","","1.429","1.509","","","","","","","","REPSOL","No Low cost","P","dm","L-S: 06:00-22:00; D: 07:00-15:00","L-S: 06:00-22:00 (A); D: 07:00-15:00 (A)"
"BADAJOZ","BADAJOZ","BADAJOZ","06006","CALLE NEVERO QUINCE, 57","D","-6.987611","38.895667","22/11/2021 10:41","1.429","","","","","1.295","","","","","","","","","ADS","Low Cost","P","dm","L-D: 24H","L-D: 24H (P)"
"VALLADOLID","VALLADOLID","VALLADOLID","47013","PASEO ARCO DE LADRILLO, 65","D","-4.727306","41.629611","20/11/2021 00:00","1.549","","","1.689","","1.399","1.489","","","","","","","","REPSOL","No Low cost","P","OM","L-D: 06:00-23:00","L-D: 06:00-23:00 (A)"
"ZARAGOZA","ZARAGOZA","ZARAGOZA","50016","CARRETERA BARCELONA,NACIONAL II A KM. 331","D","-0.795111","41.651722","20/11/2021 00:00","1.549","","","1.689","","1.399","1.469","","","","","","","","REPSOL","No Low cost","P","OM","L-V: 06:00-22:00; S-D: 07:00-22:00","L-V: 06:00-22:00 (A); S-D: 07:00-22:00 (A)"
"HUESCA","CAMPO","CAMPO","22450","CR N-260, 405,2","D","0.396917","42.402417","20/11/2021 00:00","1.499","","","","","1.359","1.409","0.991","","","","","","","REPSOL","No Low cost","P","OM","L-D: 07:00-21:00","L-D: 07:00-21:00 (A)"
"ALICANTE","PETRER","PETRER","03610","AUTOVIA A-31 KM. 201,700","I","-0.780417","38.493361","22/11/2021 15:00","1.549","","1.609","","","1.419","1.485","","","","","","","","CEPSA","No Low cost","P","OM","L-D: 06:00-22:00","L-D: 06:00-22:00 (A)"
"ALICANTE","ORIHUELA","ORIHUELA","03300","URBANIZACIÓN VILLAMARTIN NORTE, S","D","-0.735556","37.926694","22/11/2021 09:30","1.549","","","1.691","","1.419","1.509","","","","","","","","BP LA ZENIA","No Low cost","P","OM","L-D: 07:00-23:00","Sin datos"
"JAÉN","JAÉN","JAEN","23009","CALLE CASTELLAR, S/N","N","-3.785694","37.794667","19/11/2021 16:00","1.395","","","","","1.275","","","","","","","","","PETROPRIX","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"TOLEDO","CALZADA DE OROPESA","CALZADA DE OROPESA (LA)","45580","CARRETERA A-5 KM. 162","D","-5.332778","39.8955","10/11/2021 09:44","1.549","","","1.669","","1.469","1.519","","","","","","","","REPSOL","No Low cost","P","dm","L-D: 24H","L-D: 24H (A)"
"ZARAGOZA","ZARAGOZA","ZARAGOZA","50015","CR A-23, 506,5","D","-0.863222","41.707889","20/11/2021 00:00","1.559","","1.599","1.689","","1.409","1.489","","","","","","","","REPSOL","No Low cost","P","OM","L-V: 24H; S: 00:00-22:00; D: 06:00-00:00","L-V: 00:00-22:00 (P), 22:00-23:59 (A); S: 00:00-22:00 (P); D: 06:00-22:00 (P), 22:00-23:59 (A)"
"MURCIA","MURCIA","MURCIA","30007","AVENIDA DE SANTIAGO, 86","D","-1.121472","38.002333","22/11/2021 11:23","1.539","","","1.681","","1.399","1.489","","","","","","","","BP","No Low cost","P","dm","L-D: 07:00-23:00","L-D: 07:00-23:00 (A)"
"VALENCIA / VALÈNCIA","VALENCIA","VALENCIA","46024","CALLE IBIZA, 31","I","-0.340306","39.458944","20/11/2021 00:00","1.519","","","1.669","","1.359","1.439","","","","","","","","REPSOL","No Low cost","P","OM","L-D: 06:00-22:00","L-D: 06:00-22:00 (A)"
"CASTELLÓN / CASTELLÓ","CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA","CASTELLON DE LA PLANA","12000","CALLE CAMI DELS MESTRETS, 57","D","-0.056333","40.00475","21/11/2021 13:27","1.449","","","1.569","","1.329","1.369","","","","","0.829","","","BENCINAS MESTRETS","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"SORIA","SORIA","SORIA","42004","CALLE EDUARDO SAAVEDRA, 24","I","-2.478111","41.761417","22/11/2021 08:00","1.524","","","1.656","","1.409","1.475","","","","","","","","CEPSA","No Low cost","P","dm","L-D: 07:00-23:00","L-D: 07:00-23:00 (A)"
"MURCIA","MURCIA","MURCIA","30011","AVENIDA DE LOS DOLORES, 3","N","-1.112556","37.976444","15/11/2021 15:13","1.469","","","","","","1.299","","","","","","","","POLIGAS","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"CÓRDOBA","CÓRDOBA","CORDOBA","14005","CARRETERA A TRASSIERRA KM. 0","I","-4.816583","37.897","20/11/2021 00:00","1.529","","","","","1.389","1.479","","","","","","","","Q8","Low Cost","P","dm","L-V: 06:30-22:30; S-D: 09:00-21:00","L-V: 06:30-22:30 (A); S-D: 09:00-21:00 (A)"
"BARCELONA","HOSPITALET DE LLOBREGAT (L')","HOSPITALET DE LLOBREGAT (L')","08905","CALLE RENCLUSA, 36","N","2.106722","41.369806","19/11/2021 11:39","1.629","","","1.771","","1.459","1.549","","","","","","","","BP","No Low cost","P","dm","L-D: 24H","L-D: 24H (A)"
"GUADALAJARA","ALCOLEA DEL PINAR","ALCOLEA DEL PINAR","19260","CR A-2, 132,2","D","-2.481194","41.034056","20/11/2021 00:00","1.569","","","1.679","","1.429","1.479","","","","","","","","REPSOL","No Low cost","P","OM","L-D: 07:00-23:00","L-S: 07:00-15:00 (A)"
"CIUDAD REAL","ARENALES DE SAN GREGORIO","ARENALES DE SAN GREGORIO","13610","POLIGONO RIO CORCOLES PARCELA 1.1, S/N","D","-3.019583","39.308361","13/11/2021 08:36","1.469","","","","","1.349","","0.899","","","","","","","LOPEZ SIERRA EE.SS","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"PONTEVEDRA","AGOLADA","MARCELIN","36528","CARRETERA PO-840 KM. 67,300","D","-8.026028","42.774083","22/11/2021 14:12","1.519","","","1.639","","1.399","1.459","0.999","","","","0.859","","","SHELL","No Low cost","P","dm","L-D: 07:00-23:00","L-D: 07:00-23:00 (P)"
"BADAJOZ","ALMENDRALEJO","ALMENDRALEJO","06200","CALLE MECANICA, 12","N","-6.411306","38.693806","22/11/2021 14:50","1.439","","","","","1.339","1.429","","","","","","","","SHELL","No Low cost","P","OM","L-D: 24H","L-D: 24H (D)"
"HUELVA","VILLARRASA","VILLARRASA","21850","AUTOVIA A-49 KM KM. 53","D","-6.598222","37.351111","20/11/2021 00:00","1.529","","","1.639","","1.439","1.519","","","","","","","","REPSOL","No Low cost","P","OM","L-V: 06:00-21:00; S-D: 07:00-22:00","Sin datos"
"TOLEDO","TOLEDO","TOLEDO","45006","PASEO DE LA ROSA, 156","D","-4.003278","39.862028","12/11/2021 13:37","1.559","","","1.691","","1.449","1.509","","","","","","0.995","","CEPSA","No Low cost","P","dm","L-D: 08:00-21:00","L-D: 08:00-21:00 (A)"
"TOLEDO","TALAVERA DE LA REINA","TALAVERA DE LA REINA","45600","CARRETERA ALCAUDETE KM. 1,550","I","-4.831167","39.947583","22/11/2021 09:42","1.579","","","1.699","","1.449","1.529","","","","","","","","REPSOL","No Low cost","P","dm","L-D: 06:30-22:00","Sin datos"
"ÁVILA","NAVARREDONDILLA","NAVARREDONDILLA","05120","CARRETERA BARCO KM. 34","D","-4.823306","40.454028","16/11/2021 12:06","1.589","","","","","1.469","1.539","","","","","","","","REPSOL","No Low cost","P","dm","L-D: 08:00-20:00","L-D: 08:00-20:00 (A)"
"PALMAS (LAS)","PALMAS DE GRAN CANARIA (LAS)","PALMAS DE GRAN CANARIA (LAS)","35016","AUTOVIA AUTOVIA GC-3 KM. 1,3","D","-15.421111","28.047944","22/11/2021 11:13","1.134","","","1.264","","1.069","1.199","","","","","","","","CEPSA","No Low cost","P","dm","L-D: 24H","L-D: 00:00-05:59 (A), 05:59-20:00 (P), 20:00-23:59 (A)"
"VALENCIA / VALÈNCIA","PATERNA","PATERNA","46980","PARQUE TÁCTICA URBANIZACIÓN NORTE, S/N","N","-0.440694","39.513722","22/11/2021 11:09","1.539","","","1.649","","1.409","1.439","","","","","","","","CARREFOUR","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
"ALMERÍA","NÍJAR","SAN ISIDRO DE NIJAR","04117","CARRETERA DE IRYDA KM. 5200","I","-2.186444","36.898083","20/11/2021 00:00","1.519","","","1.659","","1.399","1.449","","","","","","","","REPSOL","No Low cost","P","OM","L-D: 06:00-22:00","L-D: 06:00-22:00 (A)"
"VALENCIA / VALÈNCIA","PATERNA","PATERNA","46980","CALLE ALGEPSER, 68","D","-0.456583","39.520194","19/11/2021 14:45","","","","","","1.259","","","","","","","","","ELDISSER","Low Cost","P","dm","L-D: 24H","L-D: 24H (A)"
